signal_id,signal_ts,dte_bucket,underlying,strategy_type,contract_details,dte_actual,scanner_version,export_git_sha,signal_source,conviction_status,composite_score,predicted_pop,predicted_pop_source,weights_sum,spot_price,option_bid,option_ask,option_mark,option_mid,spread_pct,cost_drag_ratio,iv,iv_rank_252d,implied_move_to_expiry,realized_vol_20d,vrp,term_slope,volume,open_interest,earnings_days_away,time_of_day_bucket,entry_price_basis,entry_price,slippage_model,profit_definition,exit_rule,outcome,exit_ts,exit_price_basis,exit_price,exit_reason,pnl_usd_net,pnl_usd_gross,costs_usd,pnl_pct,r_multiple,mfe,mae,hold_minutes,elapsed_days,outcome_source,session_segment_score,gex_proxy,pnl_at_1tick_worse,theta_at_entry,vega_at_entry,component_1_name,component_1_raw,component_1_weight,component_1_direction,component_2_name,component_2_raw,component_2_weight,component_2_direction,component_3_name,component_3_raw,component_3_weight,component_3_direction,component_4_name,component_4_raw,component_4_weight,component_4_direction,component_5_name,component_5_raw,component_5_weight,component_5_direction,component_6_name,component_6_raw,component_6_weight,component_6_direction,component_7_name,component_7_raw,component_7_weight,component_7_direction,component_8_name,component_8_raw,component_8_weight,component_8_direction
sd:8680fcbd5d49,2026-07-27T10:41:03.914185-04:00,0DTE,NVDA,bear_put_spread,B3x195P@2026-07-27 / S3x192.5P@2026-07-27,0,sd-scoring-2026.07-v3,7afa098,scan,UNCALIBRATED,0.7847,NA_no_data,NA_no_data,100.0,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,modeled_mid,0.17,"commission_only; mid-to-mid marks, no synthetic slippage added",managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 0 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,modeled_mid,NA_no_data,expiry,-61.8,-51.0,10.8,-1.2118,-1.2118,NA_not_implemented,NA_not_implemented,2177,0,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,price_structure,1.0,22.0,higher_raw_increases_score,market_alignment,0.534,15.0,higher_raw_increases_score,relvol_momentum,1.0,15.0,higher_raw_increases_score,flow_quality,0.166,10.0,higher_raw_increases_score,contract_liquidity,0.926,18.0,higher_raw_increases_score,volatility,0.863,10.0,higher_raw_increases_score,catalyst_news,0.3,5.0,higher_raw_increases_score,risk_reward,1.0,5.0,higher_raw_increases_score
sd:aca1a2814aeb,2026-07-27T10:41:03.914185-04:00,0DTE,AMD,bear_put_spread,B1x465P@2026-07-27 / S1x462.5P@2026-07-27,0,sd-scoring-2026.07-v3,7afa098,scan,UNCALIBRATED,0.6593,NA_no_data,NA_no_data,100.0,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,modeled_mid,0.5,"commission_only; mid-to-mid marks, no synthetic slippage added",managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 0 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,modeled_mid,NA_no_data,expiry,-53.6,-50.0,3.6,-1.072,-1.072,NA_not_implemented,NA_not_implemented,2177,0,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,price_structure,1.0,22.0,higher_raw_increases_score,market_alignment,0.534,15.0,higher_raw_increases_score,relvol_momentum,1.0,15.0,higher_raw_increases_score,flow_quality,0.154,10.0,higher_raw_increases_score,contract_liquidity,0.438,18.0,higher_raw_increases_score,volatility,0.5,10.0,higher_raw_increases_score,catalyst_news,0.3,5.0,higher_raw_increases_score,risk_reward,1.0,5.0,higher_raw_increases_score
sd:9b7aa69e9e86,2026-07-27T10:41:03.914185-04:00,0DTE,META,bear_put_spread,B1x592.5P@2026-07-27 / S1x587.5P@2026-07-27,0,sd-scoring-2026.07-v3,7afa098,scan,UNCALIBRATED,0.3945,NA_no_data,NA_no_data,100.0,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,modeled_mid,0.47,"commission_only; mid-to-mid marks, no synthetic slippage added",managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 0 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,modeled_mid,NA_no_data,expiry,-50.6,-47.0,3.6,-1.0653,-1.0653,NA_not_implemented,NA_not_implemented,2177,0,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,price_structure,0.5,22.0,higher_raw_increases_score,market_alignment,0.534,15.0,higher_raw_increases_score,relvol_momentum,0.0,15.0,higher_raw_increases_score,flow_quality,0.117,10.0,higher_raw_increases_score,contract_liquidity,0.32,18.0,higher_raw_increases_score,volatility,0.701,10.0,higher_raw_increases_score,catalyst_news,0.3,5.0,higher_raw_increases_score,risk_reward,1.0,5.0,higher_raw_increases_score
sd:8115a11bfde4,2026-07-27T10:41:03.914185-04:00,0DTE,TSLA,bear_put_spread,B1x300P@2026-07-27 / S1x290P@2026-07-27,0,sd-scoring-2026.07-v3,7afa098,scan,UNCALIBRATED,0.7832,NA_no_data,NA_no_data,100.0,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,modeled_mid,0.53,"commission_only; mid-to-mid marks, no synthetic slippage added",managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 0 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,modeled_mid,NA_no_data,expiry,-56.6,-53.0,3.6,-1.0679,-1.0679,NA_not_implemented,NA_not_implemented,2177,0,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,price_structure,1.0,22.0,higher_raw_increases_score,market_alignment,0.534,15.0,higher_raw_increases_score,relvol_momentum,1.0,15.0,higher_raw_increases_score,flow_quality,0.191,10.0,higher_raw_increases_score,contract_liquidity,0.974,18.0,higher_raw_increases_score,volatility,0.737,10.0,higher_raw_increases_score,catalyst_news,0.3,5.0,higher_raw_increases_score,risk_reward,1.0,5.0,higher_raw_increases_score
sd:da9f05511dc4,2026-07-27T10:41:03.914185-04:00,0DTE,TSLA,bear_put_spread,B1x300P@2026-07-27 / S1x290P@2026-07-27,0,sd-scoring-2026.07-v3,7afa098,scan,UNCALIBRATED,0.7832,NA_no_data,NA_no_data,100.0,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,modeled_mid,0.53,"commission_only; mid-to-mid marks, no synthetic slippage added",managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 0 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,modeled_mid,NA_no_data,expiry,-56.6,-53.0,3.6,-1.0679,-1.0679,NA_not_implemented,NA_not_implemented,2177,0,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,price_structure,1.0,22.0,higher_raw_increases_score,market_alignment,0.534,15.0,higher_raw_increases_score,relvol_momentum,1.0,15.0,higher_raw_increases_score,flow_quality,0.191,10.0,higher_raw_increases_score,contract_liquidity,0.974,18.0,higher_raw_increases_score,volatility,0.737,10.0,higher_raw_increases_score,catalyst_news,0.3,5.0,higher_raw_increases_score,risk_reward,1.0,5.0,higher_raw_increases_score
live:rhb7e98b82bc,2026-07-27T10:27:48.389000-04:00,0DTE,NVDA,long_put,B1x197.5P@2026-07-27,0,NA_no_data,7afa098,live,UNCALIBRATED,0.0,NA_no_data,NA_no_data,NA_no_data,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,actual_fill,0.56,none_real_fill,managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 7 DTE, whichever first; stop checked BEFORE target",win,2026-07-28T22:57:39.765898-04:00,actual_fill,NA_no_data,expiry,81.4,86.0,4.6,0.7268,0.7268,NA_not_implemented,NA_not_implemented,2190,0,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data,NA_no_data
sd:1fcac2acf584,2026-07-27T10:20:13.904016-04:00,0DTE,AAPL,bull_call_spread,B1x340C@2026-07-27 / S1x345C@2026-07-27,0,sd-scoring-2026.07-v3,7afa098,scan,UNCALIBRATED,0.7857,NA_no_data,NA_no_data,100.0,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,modeled_mid,0.47,"commission_only; mid-to-mid marks, no synthetic slippage added",managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 0 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,modeled_mid,NA_no_data,expiry,-50.6,-47.0,3.6,-1.0882,-1.0882,NA_not_implemented,NA_not_implemented,2197,0,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,price_structure,1.0,22.0,higher_raw_increases_score,market_alignment,0.666,15.0,higher_raw_increases_score,relvol_momentum,0.688,15.0,higher_raw_increases_score,flow_quality,0.295,10.0,higher_raw_increases_score,contract_liquidity,0.934,18.0,higher_raw_increases_score,volatility,1.0,10.0,higher_raw_increases_score,catalyst_news,0.3,5.0,higher_raw_increases_score,risk_reward,1.0,5.0,higher_raw_increases_score
sd:d7256289b541,2026-07-27T10:20:13.904016-04:00,0DTE,AAPL,bull_call_spread,B1x340C@2026-07-27 / S1x345C@2026-07-27,0,sd-scoring-2026.07-v3,7afa098,scan,UNCALIBRATED,0.7857,NA_no_data,NA_no_data,100.0,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,modeled_mid,0.47,"commission_only; mid-to-mid marks, no synthetic slippage added",managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 0 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,modeled_mid,NA_no_data,expiry,-50.6,-47.0,3.6,-1.0882,-1.0882,NA_not_implemented,NA_not_implemented,2197,0,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,price_structure,1.0,22.0,higher_raw_increases_score,market_alignment,0.666,15.0,higher_raw_increases_score,relvol_momentum,0.688,15.0,higher_raw_increases_score,flow_quality,0.295,10.0,higher_raw_increases_score,contract_liquidity,0.934,18.0,higher_raw_increases_score,volatility,1.0,10.0,higher_raw_increases_score,catalyst_news,0.3,5.0,higher_raw_increases_score,risk_reward,1.0,5.0,higher_raw_increases_score
sd:3acfd83735fe,2026-07-27T10:20:13.904016-04:00,0DTE,NVDA,bear_put_spread,B2x197.5P@2026-07-27 / S2x195P@2026-07-27,0,sd-scoring-2026.07-v3,7afa098,scan,UNCALIBRATED,0.7938,NA_no_data,NA_no_data,100.0,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,modeled_mid,0.21,"commission_only; mid-to-mid marks, no synthetic slippage added",managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 0 DTE, whichever first; stop checked BEFORE target",win,2026-07-28T22:57:39.765898-04:00,modeled_mid,NA_no_data,expiry,148.8,156.0,7.2,3.5429,3.5429,NA_not_implemented,NA_not_implemented,2197,0,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,price_structure,1.0,22.0,higher_raw_increases_score,market_alignment,0.534,15.0,higher_raw_increases_score,relvol_momentum,1.0,15.0,higher_raw_increases_score,flow_quality,0.174,10.0,higher_raw_increases_score,contract_liquidity,0.896,18.0,higher_raw_increases_score,volatility,1.0,10.0,higher_raw_increases_score,catalyst_news,0.3,5.0,higher_raw_increases_score,risk_reward,1.0,5.0,higher_raw_increases_score
sd:bbeffd00c8f0,2026-07-27T10:20:13.904016-04:00,0DTE,NVDA,bear_put_spread,B2x197.5P@2026-07-27 / S2x195P@2026-07-27,0,sd-scoring-2026.07-v3,7afa098,scan,UNCALIBRATED,0.7938,NA_no_data,NA_no_data,100.0,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,modeled_mid,0.21,"commission_only; mid-to-mid marks, no synthetic slippage added",managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 0 DTE, whichever first; stop checked BEFORE target",win,2026-07-28T22:57:39.765898-04:00,modeled_mid,NA_no_data,expiry,148.8,156.0,7.2,3.5429,3.5429,NA_not_implemented,NA_not_implemented,2197,0,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,price_structure,1.0,22.0,higher_raw_increases_score,market_alignment,0.534,15.0,higher_raw_increases_score,relvol_momentum,1.0,15.0,higher_raw_increases_score,flow_quality,0.174,10.0,higher_raw_increases_score,contract_liquidity,0.896,18.0,higher_raw_increases_score,volatility,1.0,10.0,higher_raw_increases_score,catalyst_news,0.3,5.0,higher_raw_increases_score,risk_reward,1.0,5.0,higher_raw_increases_score
sd:48d923c764c9,2026-07-27T10:20:13.904016-04:00,0DTE,AMD,bear_put_spread,B1x480P@2026-07-27 / S1x477.5P@2026-07-27,0,sd-scoring-2026.07-v3,7afa098,scan,UNCALIBRATED,0.6677,NA_no_data,NA_no_data,100.0,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,modeled_mid,0.43,"commission_only; mid-to-mid marks, no synthetic slippage added",managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 0 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,modeled_mid,NA_no_data,expiry,-46.6,-43.0,3.6,-1.0713,-1.0713,NA_not_implemented,NA_not_implemented,2197,0,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,price_structure,1.0,22.0,higher_raw_increases_score,market_alignment,0.534,15.0,higher_raw_increases_score,relvol_momentum,1.0,15.0,higher_raw_increases_score,flow_quality,0.198,10.0,higher_raw_increases_score,contract_liquidity,0.46,18.0,higher_raw_increases_score,volatility,0.5,10.0,higher_raw_increases_score,catalyst_news,0.3,5.0,higher_raw_increases_score,risk_reward,1.0,5.0,higher_raw_increases_score
sd:32fc3335aec8,2026-07-27T10:20:13.904016-04:00,0DTE,AMD,bear_put_spread,B1x480P@2026-07-27 / S1x477.5P@2026-07-27,0,sd-scoring-2026.07-v3,7afa098,scan,UNCALIBRATED,0.6677,NA_no_data,NA_no_data,100.0,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,modeled_mid,0.43,"commission_only; mid-to-mid marks, no synthetic slippage added",managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 0 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,modeled_mid,NA_no_data,expiry,-46.6,-43.0,3.6,-1.0713,-1.0713,NA_not_implemented,NA_not_implemented,2197,0,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,price_structure,1.0,22.0,higher_raw_increases_score,market_alignment,0.534,15.0,higher_raw_increases_score,relvol_momentum,1.0,15.0,higher_raw_increases_score,flow_quality,0.198,10.0,higher_raw_increases_score,contract_liquidity,0.46,18.0,higher_raw_increases_score,volatility,0.5,10.0,higher_raw_increases_score,catalyst_news,0.3,5.0,higher_raw_increases_score,risk_reward,1.0,5.0,higher_raw_increases_score
sd:cc41bce01ae2,2026-07-27T10:20:13.904016-04:00,0DTE,META,bull_call_spread,B1x620C@2026-07-27 / S1x630C@2026-07-27,0,sd-scoring-2026.07-v3,7afa098,scan,UNCALIBRATED,0.5394,NA_no_data,NA_no_data,100.0,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,modeled_mid,0.34,"commission_only; mid-to-mid marks, no synthetic slippage added",managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 0 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,modeled_mid,NA_no_data,expiry,-37.6,-34.0,3.6,-1.0899,-1.0899,NA_not_implemented,NA_not_implemented,2197,0,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,price_structure,0.5,22.0,higher_raw_increases_score,market_alignment,0.666,15.0,higher_raw_increases_score,relvol_momentum,1.0,15.0,higher_raw_increases_score,flow_quality,0.195,10.0,higher_raw_increases_score,contract_liquidity,0.25,18.0,higher_raw_increases_score,volatility,0.5,10.0,higher_raw_increases_score,catalyst_news,0.3,5.0,higher_raw_increases_score,risk_reward,1.0,5.0,higher_raw_increases_score
sd:55469410975e,2026-07-27T10:20:13.904016-04:00,0DTE,GOOGL,bull_call_spread,B1x332.5C@2026-07-27 / S1x337.5C@2026-07-27,0,sd-scoring-2026.07-v3,7afa098,scan,UNCALIBRATED,0.744,NA_no_data,NA_no_data,100.0,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,modeled_mid,0.47,"commission_only; mid-to-mid marks, no synthetic slippage added",managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 0 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,modeled_mid,NA_no_data,expiry,-50.6,-47.0,3.6,-1.0882,-1.0882,NA_not_implemented,NA_not_implemented,2197,0,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,price_structure,1.0,22.0,higher_raw_increases_score,market_alignment,0.666,15.0,higher_raw_increases_score,relvol_momentum,1.0,15.0,higher_raw_increases_score,flow_quality,0.239,10.0,higher_raw_increases_score,contract_liquidity,0.751,18.0,higher_raw_increases_score,volatility,0.5,10.0,higher_raw_increases_score,catalyst_news,0.3,5.0,higher_raw_increases_score,risk_reward,1.0,5.0,higher_raw_increases_score
sd:a8e86e08e53c,2026-07-27T10:20:13.904016-04:00,0DTE,GOOGL,bull_call_spread,B1x332.5C@2026-07-27 / S1x337.5C@2026-07-27,0,sd-scoring-2026.07-v3,7afa098,scan,UNCALIBRATED,0.744,NA_no_data,NA_no_data,100.0,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,modeled_mid,0.47,"commission_only; mid-to-mid marks, no synthetic slippage added",managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 0 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,modeled_mid,NA_no_data,expiry,-50.6,-47.0,3.6,-1.0882,-1.0882,NA_not_implemented,NA_not_implemented,2197,0,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,price_structure,1.0,22.0,higher_raw_increases_score,market_alignment,0.666,15.0,higher_raw_increases_score,relvol_momentum,1.0,15.0,higher_raw_increases_score,flow_quality,0.239,10.0,higher_raw_increases_score,contract_liquidity,0.751,18.0,higher_raw_increases_score,volatility,0.5,10.0,higher_raw_increases_score,catalyst_news,0.3,5.0,higher_raw_increases_score,risk_reward,1.0,5.0,higher_raw_increases_score
sd:8ee37fecfa70,2026-07-27T10:20:13.904016-04:00,0DTE,TSLA,bear_put_spread,B1x302.5P@2026-07-27 / S1x295P@2026-07-27,0,sd-scoring-2026.07-v3,7afa098,scan,UNCALIBRATED,0.7188,NA_no_data,NA_no_data,100.0,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,morning,modeled_mid,0.43,"commission_only; mid-to-mid marks, no synthetic slippage added",managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 0 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,modeled_mid,NA_no_data,expiry,-46.6,-43.0,3.6,-1.0837,-1.0837,NA_not_implemented,NA_not_implemented,2197,0,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,price_structure,1.0,22.0,higher_raw_increases_score,market_alignment,0.534,15.0,higher_raw_increases_score,relvol_momentum,0.65,15.0,higher_raw_increases_score,flow_quality,0.192,10.0,higher_raw_increases_score,contract_liquidity,0.915,18.0,higher_raw_increases_score,volatility,0.723,10.0,higher_raw_increases_score,catalyst_news,0.3,5.0,higher_raw_increases_score,risk_reward,1.0,5.0,higher_raw_increases_score
sd:01cf78595eb5,2026-07-24T14:59:41.311239-04:00,0DTE,QQQ,bear_put_spread,B1x683P@2026-07-24 / S1x679P@2026-07-24,0,sd-scoring-2026.07-v3,7afa098,scan,UNCALIBRATED,0.6808,NA_no_data,NA_no_data,100.0,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,midday,modeled_mid,0.39,"commission_only; mid-to-mid marks, no synthetic slippage added",managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 0 DTE, whichever first; stop checked BEFORE target",loss,2026-07-28T22:57:39.765898-04:00,modeled_mid,NA_no_data,expiry,-42.6,-39.0,3.6,-1.0923,-1.0923,NA_not_implemented,NA_not_implemented,6238,0,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,price_structure,1.0,22.0,higher_raw_increases_score,market_alignment,0.534,15.0,higher_raw_increases_score,relvol_momentum,0.515,15.0,higher_raw_increases_score,flow_quality,0.16,10.0,higher_raw_increases_score,contract_liquidity,0.958,18.0,higher_raw_increases_score,volatility,0.5,10.0,higher_raw_increases_score,catalyst_news,0.3,5.0,higher_raw_increases_score,risk_reward,1.0,5.0,higher_raw_increases_score
sd:e032d2725a67,2026-07-24T14:59:41.311239-04:00,0DTE,IWM,long_put,B1x292P@2026-07-24,0,sd-scoring-2026.07-v3,7afa098,scan,UNCALIBRATED,0.5914,NA_no_data,NA_no_data,100.0,0.0,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_no_data,NA_no_data,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,midday,modeled_mid,0.52,"commission_only; mid-to-mid marks, no synthetic slippage added",managed_exit_first_trigger,"target +50% of debit OR stop -50% of debit OR time stop at 0 DTE, whichever first; stop checked BEFORE target",win,2026-07-28T22:57:39.765898-04:00,modeled_mid,NA_no_data,expiry,28.7,31.0,2.3,0.5573,0.5573,NA_not_implemented,NA_not_implemented,6238,0,managed_policy,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,NA_not_implemented,price_structure,1.0,22.0,higher_raw_increases_score,market_alignment,0.534,15.0,higher_raw_increases_score,relvol_momentum,0.067,15.0,higher_raw_increases_score,flow_quality,0.212,10.0,higher_raw_increases_score,contract_liquidity,0.903,18.0,higher_raw_increases_score,volatility,0.5,10.0,higher_raw_increases_score,catalyst_news,0.3,5.0,higher_raw_increases_score,risk_reward,0.65,5.0,higher_raw_increases_score
